,dataset_id_custom,cell_type,assay,count_celltype,dataset_id,count,collection_name,collection_doi_label,dataset_title,citation,soma_joinid,proportion_celltype,assay_short,cell_type_broad
41,BioResourceCollaboration,CD14-positive monocyte,10x 3' transcription profiling,10546,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,10.051180389428438,10x 3',Monocytes
42,BioResourceCollaboration,"CD16-negative, CD56-bright natural killer cell, human",10x 3' transcription profiling,2190,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,2.0872449319977506,10x 3',NK cells
43,BioResourceCollaboration,"CD16-positive, CD56-dim natural killer cell, human",10x 3' transcription profiling,13473,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,12.840845191235479,10x 3',NK cells
44,BioResourceCollaboration,"CD34-positive, CD38-negative hematopoietic stem cell",10x 3' transcription profiling,74,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.07052791094421623,10x 3',other
45,BioResourceCollaboration,"CD4-positive, alpha-beta T cell",10x 3' transcription profiling,32,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.030498556083985398,10x 3',T cells CD4 conv
46,BioResourceCollaboration,"CD8-positive, alpha-beta T cell",10x 3' transcription profiling,70,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.06671559143371807,10x 3',T cells CD8
47,BioResourceCollaboration,"ILC1, human",10x 3' transcription profiling,213,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.2030060139340278,10x 3',ILCs
48,BioResourceCollaboration,IgA plasma cell,10x 3' transcription profiling,173,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.16488281882904607,10x 3',Plasma cells
49,BioResourceCollaboration,IgG plasma cell,10x 3' transcription profiling,168,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.16011741944092334,10x 3',Plasma cells
50,BioResourceCollaboration,IgM plasma cell,10x 3' transcription profiling,84,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.08005870972046167,10x 3',Plasma cells
51,BioResourceCollaboration,T follicular helper cell,10x 3' transcription profiling,800,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.762463902099635,10x 3',T cells CD4 conv
52,BioResourceCollaboration,T-helper 1 cell,10x 3' transcription profiling,101,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.09626106764007891,10x 3',T cells CD4 conv
53,BioResourceCollaboration,T-helper 17 cell,10x 3' transcription profiling,1,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.0009530798776245437,10x 3',T cells CD4 conv
54,BioResourceCollaboration,T-helper 2 cell,10x 3' transcription profiling,16,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.015249278041992699,10x 3',T cells CD4 conv
55,BioResourceCollaboration,T-helper 22 cell,10x 3' transcription profiling,6379,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,6.079696539366965,10x 3',T cells CD4 conv
56,BioResourceCollaboration,"central memory CD4-positive, alpha-beta T cell",10x 3' transcription profiling,7505,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,7.152864481572201,10x 3',T cells CD4 conv
57,BioResourceCollaboration,class switched memory B cell,10x 3' transcription profiling,1395,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,1.3295464292862385,10x 3',B cells
58,BioResourceCollaboration,dendritic cell,10x 3' transcription profiling,126,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.12008806458069252,10x 3',mDC
59,BioResourceCollaboration,"dendritic cell, human",10x 3' transcription profiling,975,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.9292528806839302,10x 3',mDC
60,BioResourceCollaboration,"effector CD8-positive, alpha-beta T cell",10x 3' transcription profiling,6501,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,6.1959722844371585,10x 3',T cells CD8
61,BioResourceCollaboration,"effector memory CD4-positive, alpha-beta T cell",10x 3' transcription profiling,188,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.1791790169934142,10x 3',T cells CD4 conv
62,BioResourceCollaboration,"effector memory CD8-positive, alpha-beta T cell",10x 3' transcription profiling,5734,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,5.464960018299133,10x 3',T cells CD8
63,BioResourceCollaboration,erythrocyte,10x 3' transcription profiling,301,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.28687704316498763,10x 3',other
64,BioResourceCollaboration,"erythroid progenitor cell, mammalian",10x 3' transcription profiling,74,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.07052791094421623,10x 3',other
65,BioResourceCollaboration,gamma-delta T cell,10x 3' transcription profiling,4948,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,4.715839234486243,10x 3',T cell
66,BioResourceCollaboration,"group 2 innate lymphoid cell, human",10x 3' transcription profiling,36,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.03431087559448358,10x 3',ILCs
67,BioResourceCollaboration,hematopoietic precursor cell,10x 3' transcription profiling,6,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.005718479265747262,10x 3',other
68,BioResourceCollaboration,immature B cell,10x 3' transcription profiling,966,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.9206751617853093,10x 3',B cells
69,BioResourceCollaboration,mature NK T cell,10x 3' transcription profiling,3871,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,3.6893722062846086,10x 3',NK cells
70,BioResourceCollaboration,monocyte,10x 3' transcription profiling,4,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.0038123195104981748,10x 3',Monocytes
71,BioResourceCollaboration,mucosal invariant T cell,10x 3' transcription profiling,3465,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,3.3024217759690435,10x 3',T cell
72,BioResourceCollaboration,myeloid dendritic cell,10x 3' transcription profiling,1052,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,1.00264003126102,10x 3',mDC
73,BioResourceCollaboration,myeloid lineage restricted progenitor cell,10x 3' transcription profiling,3,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.002859239632873631,10x 3',other
74,BioResourceCollaboration,naive B cell,10x 3' transcription profiling,6908,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,6.583875794630348,10x 3',B cells
75,BioResourceCollaboration,"naive thymus-derived CD4-positive, alpha-beta T cell",10x 3' transcription profiling,13829,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,13.180141627669814,10x 3',T cells CD4 conv
76,BioResourceCollaboration,"naive thymus-derived CD8-positive, alpha-beta T cell",10x 3' transcription profiling,8105,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,7.724712408146926,10x 3',T cells CD8
77,BioResourceCollaboration,natural killer cell,10x 3' transcription profiling,221,c7775e88-49bf-4ba2-a03b-93f00447c958,104923,Single-cell multi-omics analysis of the immune response in COVID-19,Cambridge Institute of Therapeutic Immunology and Infectious Disease-National Institute of Health Research (CITIID-NIHR) COVID-19 BioResource Collaboration et al. (2021) Nat Med,Single-cell multi-omics analysis of the immune response in COVID-19,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/5ad66a4f-d619-4cb3-8015-a87c755647b3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1517,0.21063065295502414,10x 3',NK cells
